,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"w_hat_probs[11, 3]",0.227,0.006,0.217,0.237,0.0,0.0,9068.0,6598.0,1.0
"w_hat_probs[11, 4]",0.224,0.01,0.207,0.24,0.0,0.0,8077.0,6554.0,1.0
"w_hat_probs[12, 0]",0.821,0.034,0.764,0.875,0.0,0.0,9091.0,6886.0,1.0
"w_hat_probs[12, 1]",0.101,0.017,0.073,0.13,0.0,0.0,9117.0,6662.0,1.0
"w_hat_probs[12, 2]",0.041,0.009,0.027,0.055,0.0,0.0,9129.0,6396.0,1.0
"w_hat_probs[12, 3]",0.023,0.005,0.015,0.032,0.0,0.0,9130.0,6544.0,1.0
"w_hat_probs[12, 4]",0.013,0.003,0.008,0.018,0.0,0.0,9062.0,6506.0,1.0
"w_hat_probs[13, 0]",0.053,0.003,0.048,0.058,0.0,0.0,8850.0,7664.0,1.0
"w_hat_probs[13, 1]",0.074,0.004,0.068,0.08,0.0,0.0,8956.0,7598.0,1.0
"w_hat_probs[13, 2]",0.118,0.005,0.11,0.126,0.0,0.0,8762.0,7669.0,1.0
"w_hat_probs[13, 3]",0.235,0.006,0.225,0.244,0.0,0.0,9911.0,6831.0,1.0
"w_hat_probs[13, 4]",0.52,0.014,0.496,0.542,0.0,0.0,8321.0,7649.0,1.0
"w_hat_probs[14, 0]",0.109,0.005,0.102,0.117,0.0,0.0,8571.0,7172.0,1.0
"w_hat_probs[14, 1]",0.133,0.005,0.126,0.14,0.0,0.0,8706.0,7156.0,1.0
"w_hat_probs[14, 2]",0.173,0.004,0.166,0.181,0.0,0.0,8961.0,6143.0,1.0
"w_hat_probs[14, 3]",0.254,0.005,0.245,0.262,0.0,0.0,11228.0,5384.0,1.0
"w_hat_probs[14, 4]",0.331,0.01,0.314,0.346,0.0,0.0,8046.0,7655.0,1.0
"w_hat_probs[15, 0]",0.112,0.005,0.104,0.12,0.0,0.0,8330.0,7131.0,1.0
"w_hat_probs[15, 1]",0.135,0.004,0.128,0.143,0.0,0.0,8527.0,7146.0,1.0
"w_hat_probs[15, 2]",0.175,0.004,0.168,0.182,0.0,0.0,8955.0,5929.0,1.0
"w_hat_probs[15, 3]",0.253,0.005,0.245,0.261,0.0,0.0,11166.0,5347.0,1.0
"w_hat_probs[15, 4]",0.324,0.009,0.309,0.34,0.0,0.0,7863.0,7562.0,1.0
"w_hat_probs[16, 0]",0.281,0.01,0.265,0.297,0.0,0.0,8414.0,7536.0,1.0
"w_hat_probs[16, 1]",0.223,0.005,0.215,0.232,0.0,0.0,10768.0,5956.0,1.0
"w_hat_probs[16, 2]",0.189,0.004,0.182,0.197,0.0,0.0,9859.0,5975.0,1.0
"w_hat_probs[16, 3]",0.172,0.005,0.163,0.181,0.0,0.0,9118.0,6745.0,1.0
"w_hat_probs[16, 4]",0.134,0.006,0.125,0.144,0.0,0.0,8860.0,7566.0,1.0
"w_hat_probs[17, 0]",0.24,0.01,0.222,0.257,0.0,0.0,8965.0,7261.0,1.0
"w_hat_probs[17, 1]",0.211,0.006,0.202,0.22,0.0,0.0,10516.0,6359.0,1.0
"w_hat_probs[17, 2]",0.195,0.004,0.188,0.202,0.0,0.0,9918.0,5667.0,1.0
"w_hat_probs[17, 3]",0.192,0.006,0.181,0.202,0.0,0.0,10267.0,7096.0,1.0
"w_hat_probs[17, 4]",0.162,0.008,0.148,0.174,0.0,0.0,9083.0,6820.0,1.0
"w_hat_probs[18, 0]",0.191,0.011,0.172,0.208,0.0,0.0,8380.0,6593.0,1.0
"w_hat_probs[18, 1]",0.189,0.007,0.178,0.201,0.0,0.0,8443.0,6534.0,1.0
"w_hat_probs[18, 2]",0.197,0.004,0.19,0.204,0.0,0.0,9700.0,4998.0,1.0
"w_hat_probs[18, 3]",0.218,0.007,0.206,0.229,0.0,0.0,8492.0,6095.0,1.0
"w_hat_probs[18, 4]",0.205,0.011,0.187,0.225,0.0,0.0,7511.0,6719.0,1.0
"w_hat_probs[19, 0]",0.187,0.009,0.172,0.202,0.0,0.0,9903.0,7601.0,1.0
"w_hat_probs[19, 1]",0.187,0.006,0.178,0.198,0.0,0.0,10357.0,6622.0,1.0
"w_hat_probs[19, 2]",0.197,0.004,0.19,0.204,0.0,0.0,9952.0,4829.0,1.0
"w_hat_probs[19, 3]",0.22,0.006,0.211,0.231,0.0,0.0,10786.0,6603.0,1.0
"w_hat_probs[19, 4]",0.209,0.01,0.193,0.225,0.0,0.0,9734.0,7622.0,1.0
"w_hat_probs[20, 0]",0.766,0.023,0.73,0.805,0.0,0.0,7859.0,6046.0,1.0
"w_hat_probs[20, 1]",0.129,0.011,0.111,0.147,0.0,0.0,7987.0,6610.0,1.0
"w_hat_probs[20, 2]",0.055,0.006,0.045,0.065,0.0,0.0,7979.0,6219.0,1.0
"w_hat_probs[20, 3]",0.032,0.004,0.026,0.038,0.0,0.0,8025.0,6755.0,1.0
"w_hat_probs[20, 4]",0.018,0.002,0.014,0.022,0.0,0.0,7925.0,6438.0,1.0
"w_hat_probs[21, 0]",0.167,0.007,0.155,0.179,0.0,0.0,8834.0,6985.0,1.0
"w_hat_probs[21, 1]",0.176,0.006,0.167,0.185,0.0,0.0,9382.0,7214.0,1.0
"w_hat_probs[21, 2]",0.194,0.004,0.187,0.202,0.0,0.0,10045.0,5384.0,1.0
"w_hat_probs[21, 3]",0.23,0.006,0.221,0.239,0.0,0.0,10368.0,6505.0,1.0
"w_hat_probs[21, 4]",0.232,0.009,0.218,0.248,0.0,0.0,8577.0,7098.0,1.0
"w_hat_probs[22, 0]",0.242,0.013,0.221,0.263,0.0,0.0,9036.0,7071.0,1.0
"w_hat_probs[22, 1]",0.212,0.006,0.201,0.222,0.0,0.0,9727.0,6363.0,1.0
"w_hat_probs[22, 2]",0.195,0.004,0.188,0.202,0.0,0.0,10210.0,5825.0,1.0
"w_hat_probs[22, 3]",0.191,0.007,0.18,0.203,0.0,0.0,9574.0,7454.0,1.0
"w_hat_probs[22, 4]",0.16,0.01,0.144,0.175,0.0,0.0,8972.0,6782.0,1.0
"w_hat_probs[23, 0]",0.321,0.01,0.304,0.338,0.0,0.0,7985.0,7126.0,1.0
"w_hat_probs[23, 1]",0.231,0.005,0.222,0.239,0.0,0.0,10793.0,5264.0,1.0
"w_hat_probs[23, 2]",0.181,0.005,0.173,0.188,0.0,0.0,9812.0,6484.0,1.0
"w_hat_probs[23, 3]",0.154,0.005,0.145,0.162,0.0,0.0,8736.0,6982.0,1.0
"w_hat_probs[23, 4]",0.114,0.005,0.105,0.122,0.0,0.0,8567.0,7567.0,1.0
"w_hat_probs[24, 0]",0.328,0.01,0.311,0.345,0.0,0.0,7997.0,7489.0,1.0
"w_hat_probs[24, 1]",0.231,0.005,0.223,0.24,0.0,0.0,10842.0,5169.0,1.0
"w_hat_probs[24, 2]",0.179,0.005,0.171,0.186,0.0,0.0,9732.0,6453.0,1.0
"w_hat_probs[24, 3]",0.151,0.005,0.142,0.159,0.0,0.0,8759.0,7354.0,1.0
"w_hat_probs[24, 4]",0.111,0.005,0.102,0.119,0.0,0.0,8495.0,7604.0,1.0
"w_hat_probs[25, 0]",0.188,0.009,0.173,0.203,0.0,0.0,9843.0,7712.0,1.0
"w_hat_probs[25, 1]",0.188,0.006,0.178,0.198,0.0,0.0,10350.0,6537.0,1.0
"w_hat_probs[25, 2]",0.197,0.004,0.19,0.204,0.0,0.0,9975.0,4909.0,1.0
"w_hat_probs[25, 3]",0.22,0.006,0.21,0.23,0.0,0.0,10762.0,6812.0,1.0
"w_hat_probs[25, 4]",0.208,0.01,0.192,0.223,0.0,0.0,9673.0,7622.0,1.0
"w_hat_probs[26, 0]",0.239,0.021,0.206,0.273,0.0,0.0,8745.0,6875.0,1.0
"w_hat_probs[26, 1]",0.21,0.009,0.196,0.224,0.0,0.0,8827.0,6996.0,1.0
"w_hat_probs[26, 2]",0.195,0.005,0.187,0.202,0.0,0.0,9547.0,6245.0,1.0
"w_hat_probs[26, 3]",0.193,0.011,0.175,0.211,0.0,0.0,8537.0,7234.0,1.0
"w_hat_probs[26, 4]",0.163,0.016,0.136,0.187,0.0,0.0,8899.0,6903.0,1.0
"w_hat_probs[27, 0]",0.114,0.005,0.107,0.122,0.0,0.0,8223.0,6901.0,1.0
"w_hat_probs[27, 1]",0.137,0.004,0.13,0.144,0.0,0.0,8454.0,7252.0,1.0
"w_hat_probs[27, 2]",0.176,0.004,0.169,0.183,0.0,0.0,8967.0,5824.0,1.0
"w_hat_probs[27, 3]",0.252,0.005,0.244,0.261,0.0,0.0,11116.0,5337.0,1.0
"w_hat_probs[27, 4]",0.32,0.009,0.304,0.334,0.0,0.0,7780.0,7367.0,1.0
"w_hat_probs[28, 0]",0.756,0.024,0.718,0.796,0.0,0.0,7973.0,6080.0,1.0
"w_hat_probs[28, 1]",0.133,0.011,0.114,0.151,0.0,0.0,8099.0,6526.0,1.0
"w_hat_probs[28, 2]",0.058,0.006,0.047,0.068,0.0,0.0,8094.0,6625.0,1.0
"w_hat_probs[28, 3]",0.034,0.004,0.027,0.04,0.0,0.0,8128.0,6754.0,1.0
"w_hat_probs[28, 4]",0.019,0.003,0.015,0.023,0.0,0.0,8023.0,6573.0,1.0
"w_hat_probs[29, 0]",0.101,0.005,0.093,0.11,0.0,0.0,9399.0,7174.0,1.0
"w_hat_probs[29, 1]",0.126,0.005,0.117,0.133,0.0,0.0,9452.0,7383.0,1.0
"w_hat_probs[29, 2]",0.168,0.005,0.16,0.176,0.0,0.0,9191.0,6532.0,1.0
"w_hat_probs[29, 3]",0.255,0.005,0.246,0.263,0.0,0.0,11357.0,5280.0,1.0
"w_hat_probs[29, 4]",0.35,0.012,0.332,0.371,0.0,0.0,8899.0,7175.0,1.0
"w_hat_probs[30, 0]",0.192,0.011,0.173,0.209,0.0,0.0,8376.0,6472.0,1.0
"w_hat_probs[30, 1]",0.19,0.007,0.18,0.202,0.0,0.0,8442.0,6397.0,1.0
"w_hat_probs[30, 2]",0.197,0.004,0.19,0.204,0.0,0.0,9736.0,5116.0,1.0
"w_hat_probs[30, 3]",0.217,0.007,0.206,0.229,0.0,0.0,8474.0,6299.0,1.0
"w_hat_probs[30, 4]",0.204,0.011,0.186,0.223,0.0,0.0,7501.0,6543.0,1.0
"w_hat_probs[31, 0]",0.064,0.004,0.057,0.07,0.0,0.0,9306.0,7633.0,1.0
"w_hat_probs[31, 1]",0.087,0.004,0.079,0.094,0.0,0.0,9431.0,7619.0,1.0
"w_hat_probs[31, 2]",0.132,0.005,0.123,0.141,0.0,0.0,9471.0,7248.0,1.0
"w_hat_probs[31, 3]",0.246,0.006,0.237,0.255,0.0,0.0,10658.0,6464.0,1.0
"w_hat_probs[31, 4]",0.472,0.015,0.447,0.497,0.0,0.0,9101.0,7102.0,1.0
"w_hat_probs[32, 0]",0.302,0.011,0.284,0.319,0.0,0.0,8518.0,7273.0,1.0
"w_hat_probs[32, 1]",0.228,0.005,0.219,0.236,0.0,0.0,10591.0,5978.0,1.0
"w_hat_probs[32, 2]",0.185,0.005,0.177,0.193,0.0,0.0,10106.0,6253.0,1.0
"w_hat_probs[32, 3]",0.162,0.006,0.153,0.172,0.0,0.0,9057.0,6544.0,1.0
"w_hat_probs[32, 4]",0.123,0.006,0.114,0.133,0.0,0.0,8553.0,7443.0,1.0
"w_hat_probs[33, 0]",0.313,0.01,0.297,0.331,0.0,0.0,8119.0,6943.0,1.0
"w_hat_probs[33, 1]",0.229,0.005,0.221,0.238,0.0,0.0,10754.0,5402.0,1.0
"w_hat_probs[33, 2]",0.183,0.005,0.175,0.19,0.0,0.0,9936.0,6741.0,1.0
"w_hat_probs[33, 3]",0.157,0.005,0.149,0.166,0.0,0.0,8806.0,6835.0,1.0
"w_hat_probs[33, 4]",0.118,0.005,0.109,0.127,0.0,0.0,8504.0,7444.0,1.0
"w_hat_probs[34, 0]",0.715,0.026,0.67,0.755,0.0,0.0,8077.0,6265.0,1.0
"w_hat_probs[34, 1]",0.152,0.012,0.133,0.171,0.0,0.0,8170.0,6689.0,1.0
"w_hat_probs[34, 2]",0.069,0.007,0.057,0.08,0.0,0.0,8173.0,6599.0,1.0
"w_hat_probs[34, 3]",0.041,0.005,0.033,0.049,0.0,0.0,8103.0,6490.0,1.0
"w_hat_probs[34, 4]",0.024,0.003,0.019,0.029,0.0,0.0,8000.0,6465.0,1.0
"w_hat_probs[35, 0]",0.189,0.009,0.174,0.204,0.0,0.0,9785.0,7597.0,1.0
"w_hat_probs[35, 1]",0.188,0.006,0.179,0.199,0.0,0.0,10343.0,6623.0,1.0
"w_hat_probs[35, 2]",0.197,0.004,0.19,0.204,0.0,0.0,9995.0,4990.0,1.0
"w_hat_probs[35, 3]",0.219,0.006,0.209,0.229,0.0,0.0,10736.0,6999.0,1.0
"w_hat_probs[35, 4]",0.207,0.009,0.191,0.222,0.0,0.0,9611.0,7680.0,1.0
"w_hat_probs[36, 0]",0.303,0.011,0.284,0.32,0.0,0.0,8923.0,7715.0,1.0
"w_hat_probs[36, 1]",0.228,0.005,0.22,0.237,0.0,0.0,10787.0,5447.0,1.0
"w_hat_probs[36, 2]",0.185,0.005,0.177,0.192,0.0,0.0,9671.0,6507.0,1.0
"w_hat_probs[36, 3]",0.162,0.006,0.152,0.171,0.0,0.0,9350.0,7143.0,1.0
"w_hat_probs[36, 4]",0.123,0.006,0.113,0.133,0.0,0.0,9404.0,7261.0,1.0
"w_hat_probs[37, 0]",0.127,0.005,0.118,0.136,0.0,0.0,8490.0,7472.0,1.0
"w_hat_probs[37, 1]",0.148,0.005,0.14,0.155,0.0,0.0,8622.0,6997.0,1.0
"w_hat_probs[37, 2]",0.183,0.004,0.175,0.19,0.0,0.0,9310.0,5598.0,1.0
"w_hat_probs[37, 3]",0.248,0.005,0.24,0.257,0.0,0.0,10826.0,5717.0,1.0
"w_hat_probs[37, 4]",0.294,0.009,0.279,0.31,0.0,0.0,8383.0,6979.0,1.0
"w_hat_probs[38, 0]",0.301,0.061,0.2,0.396,0.001,0.0,9972.0,5957.0,1.0
"w_hat_probs[38, 1]",0.223,0.013,0.203,0.242,0.0,0.0,9083.0,5933.0,1.0
"w_hat_probs[38, 2]",0.183,0.013,0.162,0.202,0.0,0.0,9374.0,6523.0,1.0
"w_hat_probs[38, 3]",0.164,0.027,0.12,0.208,0.0,0.0,9842.0,5852.0,1.0
"w_hat_probs[38, 4]",0.129,0.033,0.077,0.18,0.0,0.0,10031.0,5790.0,1.0
"w_hat_probs[39, 0]",0.279,0.013,0.258,0.301,0.0,0.0,9215.0,7653.0,1.0
"w_hat_probs[39, 1]",0.223,0.006,0.213,0.232,0.0,0.0,10232.0,6166.0,1.0
"w_hat_probs[39, 2]",0.19,0.005,0.182,0.198,0.0,0.0,10427.0,5923.0,1.0
"w_hat_probs[39, 3]",0.173,0.007,0.162,0.185,0.0,0.0,9343.0,6706.0,1.0
"w_hat_probs[39, 4]",0.136,0.008,0.123,0.149,0.0,0.0,9007.0,6692.0,1.0
"w_hat_probs[40, 0]",0.17,0.008,0.155,0.183,0.0,0.0,8330.0,6853.0,1.0
"w_hat_probs[40, 1]",0.177,0.006,0.168,0.187,0.0,0.0,8910.0,6864.0,1.0
"w_hat_probs[40, 2]",0.195,0.004,0.188,0.202,0.0,0.0,9453.0,5383.0,1.0
"w_hat_probs[40, 3]",0.229,0.006,0.219,0.239,0.0,0.0,9183.0,6460.0,1.0
"w_hat_probs[40, 4]",0.229,0.01,0.212,0.246,0.0,0.0,8114.0,6880.0,1.0
"w_hat_probs[41, 0]",0.199,0.011,0.182,0.217,0.0,0.0,8412.0,6627.0,1.0
"w_hat_probs[41, 1]",0.194,0.006,0.183,0.204,0.0,0.0,8349.0,6544.0,1.0
"w_hat_probs[41, 2]",0.197,0.004,0.19,0.204,0.0,0.0,9943.0,4921.0,1.0
"w_hat_probs[41, 3]",0.214,0.007,0.202,0.224,0.0,0.0,8419.0,6170.0,1.0
"w_hat_probs[41, 4]",0.196,0.01,0.18,0.214,0.0,0.0,7483.0,6631.0,1.0
"w_hat_probs[42, 0]",0.283,0.01,0.267,0.299,0.0,0.0,8417.0,7292.0,1.0
"w_hat_probs[42, 1]",0.224,0.005,0.215,0.232,0.0,0.0,10769.0,5863.0,1.0
"w_hat_probs[42, 2]",0.189,0.004,0.182,0.196,0.0,0.0,9833.0,5858.0,1.0
"w_hat_probs[42, 3]",0.171,0.005,0.162,0.18,0.0,0.0,9111.0,6679.0,1.0
"w_hat_probs[42, 4]",0.133,0.006,0.124,0.143,0.0,0.0,8872.0,7644.0,1.0
"w_hat_probs[43, 0]",0.2,0.017,0.173,0.228,0.0,0.0,8051.0,5776.0,1.0
"w_hat_probs[43, 1]",0.194,0.009,0.18,0.209,0.0,0.0,8337.0,6508.0,1.0
"w_hat_probs[43, 2]",0.197,0.004,0.19,0.204,0.0,0.0,9640.0,5057.0,1.0
"w_hat_probs[43, 3]",0.213,0.009,0.197,0.228,0.0,0.0,8437.0,6132.0,1.0
"w_hat_probs[43, 4]",0.196,0.016,0.167,0.221,0.0,0.0,7872.0,5973.0,1.0
"w_hat_probs[44, 0]",0.277,0.01,0.262,0.293,0.0,0.0,8427.0,7690.0,1.0
"w_hat_probs[44, 1]",0.222,0.005,0.214,0.231,0.0,0.0,10727.0,6002.0,1.0
"w_hat_probs[44, 2]",0.19,0.004,0.183,0.197,0.0,0.0,9904.0,6015.0,1.0
"w_hat_probs[44, 3]",0.174,0.005,0.165,0.183,0.0,0.0,9154.0,6899.0,1.0
"w_hat_probs[44, 4]",0.137,0.006,0.127,0.146,0.0,0.0,8845.0,7314.0,1.0
"w_hat_probs[45, 0]",0.722,0.025,0.679,0.762,0.0,0.0,7904.0,6314.0,1.0
"w_hat_probs[45, 1]",0.149,0.011,0.129,0.167,0.0,0.0,8138.0,6786.0,1.0
"w_hat_probs[45, 2]",0.067,0.007,0.055,0.077,0.0,0.0,8134.0,6488.0,1.0
"w_hat_probs[45, 3]",0.04,0.005,0.032,0.047,0.0,0.0,8067.0,6545.0,1.0
"w_hat_probs[45, 4]",0.023,0.003,0.018,0.028,0.0,0.0,7968.0,6287.0,1.0
"w_hat_probs[46, 0]",0.214,0.008,0.202,0.228,0.0,0.0,8763.0,6607.0,1.0
"w_hat_probs[46, 1]",0.201,0.005,0.193,0.21,0.0,0.0,10282.0,6899.0,1.0
"w_hat_probs[46, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10131.0,5272.0,1.0
"w_hat_probs[46, 3]",0.206,0.005,0.197,0.214,0.0,0.0,10222.0,7319.0,1.0
"w_hat_probs[46, 4]",0.182,0.007,0.17,0.193,0.0,0.0,8672.0,7541.0,1.0
"w_hat_probs[47, 0]",0.228,0.009,0.213,0.242,0.0,0.0,8841.0,7259.0,1.0
"w_hat_probs[47, 1]",0.206,0.005,0.198,0.216,0.0,0.0,10376.0,6607.0,1.0
"w_hat_probs[47, 2]",0.196,0.004,0.189,0.203,0.0,0.0,10064.0,5425.0,1.0
"w_hat_probs[47, 3]",0.199,0.006,0.189,0.208,0.0,0.0,10162.0,7689.0,1.0
"w_hat_probs[47, 4]",0.171,0.007,0.159,0.183,0.0,0.0,8841.0,7004.0,1.0
"w_hat_probs[48, 0]",0.132,0.006,0.121,0.141,0.0,0.0,8839.0,7101.0,1.0
"w_hat_probs[48, 1]",0.151,0.005,0.143,0.159,0.0,0.0,8884.0,6824.0,1.0
"w_hat_probs[48, 2]",0.184,0.004,0.177,0.192,0.0,0.0,9470.0,5491.0,1.0
"w_hat_probs[48, 3]",0.247,0.005,0.238,0.255,0.0,0.0,10756.0,5783.0,1.0
"w_hat_probs[48, 4]",0.286,0.01,0.27,0.302,0.0,0.0,8848.0,7237.0,1.0
"w_hat_probs[49, 0]",0.132,0.006,0.123,0.141,0.0,0.0,8835.0,7167.0,1.0
"w_hat_probs[49, 1]",0.152,0.005,0.144,0.16,0.0,0.0,8837.0,7538.0,1.0
"w_hat_probs[49, 2]",0.185,0.004,0.178,0.192,0.0,0.0,9039.0,5594.0,1.0
"w_hat_probs[49, 3]",0.246,0.005,0.238,0.255,0.0,0.0,11120.0,5495.0,1.0
"w_hat_probs[49, 4]",0.285,0.009,0.271,0.3,0.0,0.0,8109.0,6860.0,1.0
"w_hat_probs[50, 0]",0.132,0.006,0.123,0.141,0.0,0.0,8835.0,7167.0,1.0
"w_hat_probs[50, 1]",0.152,0.005,0.144,0.16,0.0,0.0,8837.0,7538.0,1.0
"w_hat_probs[50, 2]",0.185,0.004,0.178,0.192,0.0,0.0,9039.0,5594.0,1.0
"w_hat_probs[50, 3]",0.246,0.005,0.238,0.255,0.0,0.0,11120.0,5495.0,1.0
"w_hat_probs[50, 4]",0.285,0.009,0.271,0.3,0.0,0.0,8109.0,6860.0,1.0
"w_hat_probs[51, 0]",0.732,0.025,0.692,0.772,0.0,0.0,7882.0,6463.0,1.0
"w_hat_probs[51, 1]",0.145,0.011,0.126,0.163,0.0,0.0,8119.0,6665.0,1.0
"w_hat_probs[51, 2]",0.064,0.007,0.053,0.075,0.0,0.0,7952.0,6327.0,1.0
"w_hat_probs[51, 3]",0.038,0.004,0.031,0.046,0.0,0.0,8039.0,6484.0,1.0
"w_hat_probs[51, 4]",0.022,0.003,0.017,0.026,0.0,0.0,7953.0,6211.0,1.0
"w_hat_probs[52, 0]",0.211,0.008,0.197,0.223,0.0,0.0,8817.0,7096.0,1.0
"w_hat_probs[52, 1]",0.199,0.005,0.191,0.208,0.0,0.0,10285.0,7059.0,1.0
"w_hat_probs[52, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10138.0,5125.0,1.0
"w_hat_probs[52, 3]",0.208,0.005,0.199,0.216,0.0,0.0,10268.0,7509.0,1.0
"w_hat_probs[52, 4]",0.185,0.007,0.174,0.197,0.0,0.0,8689.0,7567.0,1.0
"w_hat_probs[53, 0]",0.184,0.009,0.169,0.198,0.0,0.0,8318.0,6818.0,1.0
"w_hat_probs[53, 1]",0.186,0.006,0.176,0.195,0.0,0.0,8917.0,6806.0,1.0
"w_hat_probs[53, 2]",0.196,0.004,0.19,0.204,0.0,0.0,9760.0,4967.0,1.0
"w_hat_probs[53, 3]",0.222,0.006,0.212,0.232,0.0,0.0,8914.0,6766.0,1.0
"w_hat_probs[53, 4]",0.213,0.01,0.197,0.228,0.0,0.0,8163.0,6786.0,1.0
"w_hat_probs[54, 0]",0.238,0.016,0.211,0.263,0.0,0.0,10460.0,6988.0,1.0
"w_hat_probs[54, 1]",0.21,0.007,0.198,0.221,0.0,0.0,10191.0,6389.0,1.0
"w_hat_probs[54, 2]",0.195,0.005,0.188,0.203,0.0,0.0,10429.0,5880.0,1.0
"w_hat_probs[54, 3]",0.194,0.009,0.179,0.207,0.0,0.0,10261.0,6679.0,1.0
"w_hat_probs[54, 4]",0.164,0.012,0.143,0.183,0.0,0.0,10642.0,6531.0,1.0
"w_hat_probs[55, 0]",0.185,0.008,0.172,0.197,0.0,0.0,8416.0,7340.0,1.0
"w_hat_probs[55, 1]",0.186,0.005,0.178,0.195,0.0,0.0,9465.0,7042.0,1.0
"w_hat_probs[55, 2]",0.197,0.004,0.19,0.204,0.0,0.0,10118.0,5124.0,1.0
"w_hat_probs[55, 3]",0.221,0.005,0.211,0.229,0.0,0.0,10046.0,7224.0,1.0
"w_hat_probs[55, 4]",0.211,0.008,0.198,0.225,0.0,0.0,8510.0,6705.0,1.0
"w_hat_probs[56, 0]",0.13,0.006,0.122,0.14,0.0,0.0,8955.0,7186.0,1.0
"w_hat_probs[56, 1]",0.15,0.005,0.142,0.158,0.0,0.0,8888.0,7366.0,1.0
"w_hat_probs[56, 2]",0.184,0.004,0.177,0.191,0.0,0.0,8987.0,5721.0,1.0
"w_hat_probs[56, 3]",0.247,0.005,0.239,0.255,0.0,0.0,11140.0,5543.0,1.0
"w_hat_probs[56, 4]",0.288,0.009,0.273,0.304,0.0,0.0,8255.0,7047.0,1.0
"w_hat_probs[57, 0]",0.132,0.006,0.123,0.141,0.0,0.0,8835.0,7167.0,1.0
"w_hat_probs[57, 1]",0.152,0.005,0.144,0.16,0.0,0.0,8837.0,7538.0,1.0
"w_hat_probs[57, 2]",0.185,0.004,0.178,0.192,0.0,0.0,9039.0,5594.0,1.0
"w_hat_probs[57, 3]",0.246,0.005,0.238,0.255,0.0,0.0,11120.0,5495.0,1.0
"w_hat_probs[57, 4]",0.285,0.009,0.271,0.3,0.0,0.0,8109.0,6860.0,1.0
"w_hat_probs[58, 0]",0.149,0.006,0.139,0.158,0.0,0.0,8472.0,7216.0,1.0
"w_hat_probs[58, 1]",0.164,0.005,0.156,0.172,0.0,0.0,8848.0,7037.0,1.0
"w_hat_probs[58, 2]",0.19,0.004,0.183,0.198,0.0,0.0,9664.0,5398.0,1.0
"w_hat_probs[58, 3]",0.239,0.005,0.231,0.248,0.0,0.0,10900.0,6304.0,1.0
"w_hat_probs[58, 4]",0.258,0.008,0.245,0.272,0.0,0.0,7912.0,7348.0,1.0
"w_hat_probs[59, 0]",0.308,0.023,0.269,0.344,0.0,0.0,9022.0,6611.0,1.0
"w_hat_probs[59, 1]",0.228,0.006,0.218,0.238,0.0,0.0,9722.0,6107.0,1.0
"w_hat_probs[59, 2]",0.183,0.006,0.173,0.194,0.0,0.0,8985.0,7111.0,1.0
"w_hat_probs[59, 3]",0.16,0.011,0.143,0.178,0.0,0.0,8998.0,6882.0,1.0
"w_hat_probs[59, 4]",0.121,0.012,0.103,0.141,0.0,0.0,9955.0,6849.0,1.0
"w_hat_probs[60, 0]",0.295,0.01,0.278,0.311,0.0,0.0,8636.0,7689.0,1.0
"w_hat_probs[60, 1]",0.226,0.005,0.218,0.235,0.0,0.0,10770.0,5744.0,1.0
"w_hat_probs[60, 2]",0.187,0.004,0.179,0.194,0.0,0.0,9719.0,6114.0,1.0
"w_hat_probs[60, 3]",0.166,0.006,0.157,0.175,0.0,0.0,9188.0,7266.0,1.0
"w_hat_probs[60, 4]",0.127,0.006,0.117,0.137,0.0,0.0,9134.0,7637.0,1.0
"w_hat_probs[61, 0]",0.137,0.005,0.129,0.146,0.0,0.0,8541.0,6713.0,1.0
"w_hat_probs[61, 1]",0.156,0.005,0.148,0.163,0.0,0.0,8737.0,7567.0,1.0
"w_hat_probs[61, 2]",0.187,0.004,0.18,0.194,0.0,0.0,9244.0,5810.0,1.0
"w_hat_probs[61, 3]",0.244,0.005,0.236,0.253,0.0,0.0,11066.0,5800.0,1.0
"w_hat_probs[61, 4]",0.276,0.008,0.263,0.29,0.0,0.0,7724.0,6860.0,1.0
"w_hat_probs[62, 0]",0.757,0.023,0.719,0.795,0.0,0.0,7976.0,6608.0,1.0
"w_hat_probs[62, 1]",0.133,0.011,0.115,0.152,0.0,0.0,8222.0,6398.0,1.0
"w_hat_probs[62, 2]",0.057,0.006,0.047,0.067,0.0,0.0,8011.0,6462.0,1.0
"w_hat_probs[62, 3]",0.033,0.004,0.027,0.04,0.0,0.0,8136.0,6523.0,1.0
"w_hat_probs[62, 4]",0.019,0.002,0.015,0.023,0.0,0.0,8062.0,6311.0,1.0
"w_hat_probs[63, 0]",0.779,0.022,0.744,0.815,0.0,0.0,7763.0,6267.0,1.0
"w_hat_probs[63, 1]",0.123,0.011,0.105,0.14,0.0,0.0,7886.0,6607.0,1.0
"w_hat_probs[63, 2]",0.052,0.006,0.042,0.061,0.0,0.0,7867.0,6209.0,1.0
"w_hat_probs[63, 3]",0.03,0.004,0.024,0.036,0.0,0.0,7951.0,6639.0,1.0
"w_hat_probs[63, 4]",0.017,0.002,0.014,0.021,0.0,0.0,7849.0,6241.0,1.0
"w_hat_probs[64, 0]",0.198,0.011,0.181,0.215,0.0,0.0,8392.0,6714.0,1.0
